ID;TIPO GEOMETRIA;AÑO;CAUSA;AREA_Ha;OBSERVACION;LATITUD;LONGITUD;MUNICIPIO
4695;Polygon;2019;Cultivo;2,69168;Ninguna;8' 26' 57,569' N;77' 20' 4,563' W;ACANDI
4713;Polygon;2019;Cultivo;2,70288;Ninguna;8' 21' 50,889' N;77' 8' 42,585' W;ACANDI
7442;Polygon;2020;Cultivo;2,74628;Ninguna;8' 20' 24,118' N;77' 12' 13,674' W;ACANDI
3430;Polygon;2019;Ganaderia;2,80229;Ninguna;8' 24' 26,908' N;77' 8' 27,545' W;ACANDI
7472;Polygon;2020;Cultivo;2,84967;Ninguna;8' 24' 45,578' N;77' 20' 6,554' W;ACANDI
7476;Polygon;2019;Cultivo;2,85305;Ninguna;8' 24' 16,206' N;77' 9' 47,533' W;ACANDI
3433;Polygon;2019;Cultivo;2,85409;Ninguna;8' 28' 33,952' N;77' 18' 26,286' W;ACANDI
9398;Polygon;2021;Cultivo;2,85767;Ninguna;8' 20' 28.012' N;77' 10' 49.501' W;ACANDI
2888;Polygon;2019;Cultivo;2,86196;Ninguna;8' 31' 48,580' N;77' 22' 5,486' W;ACANDI
4700;Polygon;2019;Cultivo;2,87277;Ninguna;8' 25' 34,840' N;77' 18' 25,540' W;ACANDI
9405;Polygon;2021;Cultivo;2,94827;Ninguna;8' 17' 39.181' N;77' 14' 38.858' W;ACANDI
4704;Polygon;2019;Cultivo;2,96435;Ninguna;8' 24' 9,732' N;77' 10' 35,513' W;ACANDI
2890;Polygon;2019;Cultivo;2,98892;Ninguna;8' 35' 2,234' N;77' 22' 20,022' W;ACANDI
9400;Polygon;2021;Cultivo;2,99567;Ninguna;8' 20' 12.807' N;77' 12' 24.613' W;ACANDI
9419;Polygon;2021;Cultivo;3,04485;Ninguna;8' 32' 17.836' N;77' 22' 21.296' W;ACANDI
399;Polygon;2014;Cultivo;0,70090;Ninguna;5' 23' 13,259' N;76' 58' 19,944' W;ALTO BAUDO
4708;Polygon;2019;Cultivo;3,05360;Ninguna;8' 22' 24,972' N;77' 11' 36,634' W;ACANDI
2891;Polygon;2019;Cultivo;3,10532;Ninguna;8' 33' 49,969' N;77' 22' 24,217' W;ACANDI
26;Polygon;2018;Frontera Agropecuaria;3,10797;Ninguna;8' 27' 20,534' N;77' 19' 44,427' W;ACANDI
18;Polygon;2018;Frontera Agropecuaria;3,11156;Vegetacion Secundaria;8' 31' 24,806' N;77' 16' 37,046' W;ACANDI
4720;Polygon;2019;Ganaderia;3,12236;Ninguna;8' 27' 3,957' N;77' 14' 6,105' W;ACANDI
4746;Polygon;2019;Ganaderia;3,13976;Ninguna;8' 26' 19,851' N;77' 12' 1,051' W;ACANDI
9424;Polygon;2021;Cultivo;3,21419;Ninguna;8' 29' 11.669' N;77' 21' 16.347' W;ACANDI
7417;Polygon;2020;Cultivo;3,21780;Ninguna;8' 32' 9,478' N;77' 22' 17,888' W;ACANDI
4736;Polygon;2019;Ganaderia;3,21836;Ninguna;8' 23' 31,829' N;77' 11' 29,829' W;ACANDI
4679;Polygon;2019;Ganaderia;3,27053;Ninguna;8' 28' 44,139' N;77' 22' 21,483' W;ACANDI
4616;Polygon;2019;Cultivo;3,27729;Ninguna;8' 24' 56,909' N;77' 10' 31,567' W;ACANDI
3426;Polygon;2018;Cultivo;3,29582;Ninguna;8' 24' 34,614' N;77' 13' 30,006' W;ACANDI
3428;Polygon;2019;Cultivo;3,33327;Ninguna;8' 25' 29,679' N;77' 10' 5,707' W;ACANDI
9418;Polygon;2021;Cultivo;3,34658;Ninguna;8' 37' 16.260' N;77' 23' 7.446' W;ACANDI
7438;Polygon;2020;Cultivo;3,36971;Ninguna;8' 22' 17,438' N;77' 15' 39,432' W;ACANDI
4632;Polygon;2019;Cultivo;3,37822;Ninguna;8' 31' 39,437' N;77' 22' 37,206' W;ACANDI
12;Polygon;2018;Frontera Agropecuaria;3,37827;Ninguna;8' 33' 18,738' N;77' 21' 45,321' W;ACANDI
9395;Polygon;2021;Cultivo;3,41702;Ninguna;8' 20' 28.967' N;77' 6' 24.729' W;ACANDI
6;Polygon;2015;Ganaderia;3,46140;Ninguna;8' 26' 10,809' N;77' 17' 18,224' W;ACANDI
4676;Polygon;2019;Cultivo;3,55273;Ninguna;8' 29' 21,189' N;77' 20' 51,834' W;ACANDI
10;Polygon;2018;Frontera Agropecuaria;3,55287;Ninguna;8' 34' 10,349' N;77' 21' 41,475' W;ACANDI
4731;Polygon;2019;Ganaderia;3,59399;Ninguna;8' 25' 28,702' N;77' 10' 23,882' W;ACANDI
9679;Polygon;2021;Cultivo;3,64054;Ninguna;8' 26' 30.467' N;77' 18' 58.377' W;ACANDI
9409;Polygon;2021;Cultivo;3,65952;Ninguna;8' 32' 10.174' N;77' 17' 18.884' W;ACANDI
4639;Polygon;2019;Cultivo;3,66849;Ninguna;8' 35' 43,400' N;77' 20' 36,562' W;ACANDI
9423;Polygon;2021;Cultivo;3,89590;Ninguna;8' 29' 55.995' N;77' 21' 23.748' W;ACANDI
4690;Polygon;2019;Cultivo;4,05808;Ninguna;8' 28' 2,802' N;77' 20' 33,865' W;ACANDI
9414;Polygon;2021;Cultivo;4,07075;Ninguna;8' 34' 59.067' N;77' 22' 8.185' W;ACANDI
3427;Polygon;2019;Cultivo;4,09842;Ninguna;8' 24' 38,164' N;77' 11' 19,625' W;ACANDI
4694;Polygon;2019;Cultivo;4,29161;Ninguna;8' 27' 44,956' N;77' 21' 19,664' W;ACANDI
9417;Polygon;2021;Cultivo;4,32241;Ninguna;8' 37' 33.351' N;77' 23' 12.546' W;ACANDI
7402;Polygon;2020;Cultivo;4,37485;Ninguna;8' 23' 45,434' N;77' 12' 52,121' W;ACANDI
4667;Polygon;2019;Cultivo;4,41894;Ninguna;8' 30' 49,857' N;77' 21' 15,633' W;ACANDI
4662;Polygon;2019;Cultivo;4,42564;Ninguna;8' 30' 27,468' N;77' 20' 56,428' W;ACANDI
7401;Polygon;2020;Cultivo;4,51783;Ninguna;8' 23' 1,164' N;77' 11' 45,790' W;ACANDI
4637;Polygon;2019;Cultivo;4,59186;Ninguna;8' 34' 30,312' N;77' 21' 20,875' W;ACANDI
7;Polygon;2015;Ganaderia;4,85097;Ninguna;8' 26' 42,847' N;77' 17' 59,024' W;ACANDI
19;Polygon;2018;Frontera Agropecuaria;4,97416;Vegetacion Secundaria;8' 35' 33,838' N;77' 21' 16,229' W;ACANDI
27;Polygon;2017;Cultivo;4,99063;Ninguna;8' 26' 5,229' N;77' 20' 12,928' W;ACANDI
7487;Polygon;2020;Cultivo;5,13089;Ninguna;8' 28' 23,126' N;77' 21' 37,041' W;ACANDI
9426;Polygon;2021;Cultivo;5,25815;Ninguna;8' 20' 58.934' N;77' 14' 26.825' W;ACANDI
8;Polygon;2015;Ganaderia;5,27975;Ninguna;8' 33' 32,500' N;77' 21' 9,090' W;ACANDI
7443;Polygon;2020;Cultivo;5,30092;Ninguna;8' 21' 35,047' N;77' 15' 11,814' W;ACANDI
7403;Polygon;2020;Cultivo;5,39928;Ninguna;8' 24' 1,227' N;77' 11' 59,926' W;ACANDI
4702;Polygon;2019;Cultivo;5,60748;Ninguna;8' 25' 2,249' N;77' 9' 17,785' W;ACANDI
9416;Polygon;2021;Cultivo;5,66700;Ninguna;8' 36' 52.367' N;77' 23' 33.477' W;ACANDI
4703;Polygon;2019;Cultivo;5,74585;Ninguna;8' 25' 7,955' N;77' 9' 8,618' W;ACANDI
9;Polygon;2015;Ganaderia;5,83167;Ninguna;8' 31' 20,786' N;77' 21' 24,165' W;ACANDI
7491;Polygon;2020;Cultivo;6,24785;Ninguna;8' 33' 15,642' N;77' 21' 37,735' W;ACANDI
7413;Polygon;2020;Cultivo;6,30917;Ninguna;8' 32' 48,648' N;77' 22' 46,357' W;ACANDI
3;Polygon;2015;Cultivo;6,39982;Ninguna;8' 26' 54,601' N;77' 17' 57,713' W;ACANDI
7473;Polygon;2020;Cultivo;6,76000;Ninguna;8' 25' 33,597' N;77' 18' 38,456' W;ACANDI
4668;Polygon;2019;Ganaderia;7,17372;Ninguna;8' 29' 58,466' N;77' 20' 30,068' W;ACANDI
4699;Polygon;2019;Cultivo;7,21734;Ninguna;8' 26' 7,334' N;77' 19' 13,376' W;ACANDI
4;Polygon;2015;Cultivo;7,21958;Ninguna;8' 27' 50,661' N;77' 14' 59,788' W;ACANDI
7444;Polygon;2020;Cultivo;7,26054;Ninguna;8' 20' 34,308' N;77' 14' 41,700' W;ACANDI
4645;Polygon;2019;Ganaderia;7,71700;Ninguna;8' 36' 8,396' N;77' 23' 16,650' W;ACANDI
4654;Polygon;2019;Cultivo;7,72627;Ninguna;8' 31' 14,952' N;77' 16' 23,941' W;ACANDI
9425;Polygon;2021;Cultivo;7,75007;Ninguna;8' 21' 6.868' N;77' 13' 53.278' W;ACANDI
7393;Polygon;2020;Cultivo;7,86611;Ninguna;8' 21' 9,793' N;77' 10' 11,889' W;ACANDI
3429;Polygon;2019;Ganaderia;8,02343;Ninguna;8' 25' 7,510' N;77' 9' 47,236' W;ACANDI
4627;Polygon;2019;Cultivo;8,04308;Ninguna;8' 31' 27,939' N;77' 22' 20,044' W;ACANDI
3410;Polygon;2019;Ganaderia;8,76380;Ninguna;8' 25' 7,948' N;77' 9' 55,529' W;ACANDI
9411;Polygon;2021;Cultivo;9,49921;Ninguna;8' 35' 51.845' N;77' 20' 39.417' W;ACANDI
4641;Polygon;2019;Ganaderia;9,82112;Ninguna;8' 37' 18,850' N;77' 21' 3,043' W;ACANDI
3411;Polygon;2019;Cultivo;10,69321;Ninguna;8' 20' 56,714' N;77' 15' 21,932' W;ACANDI
7426;Polygon;2020;Cultivo;11,22495;Ninguna;8' 28' 41,635' N;77' 20' 10,426' W;ACANDI
24;Polygon;2018;Frontera Agropecuaria;11,35169;Ninguna;8' 29' 45,611' N;77' 20' 58,005' W;ACANDI
4686;Polygon;2019;Ganaderia;11,51795;Ninguna;8' 28' 28,906' N;77' 20' 43,376' W;ACANDI
4725;Polygon;2019;Ganaderia;12,25154;Ninguna;8' 25' 55,380' N;77' 11' 34,003' W;ACANDI
5;Polygon;2015;Cultivo;12,37682;Ninguna;8' 26' 22,918' N;77' 12' 48,021' W;ACANDI
5947;Polygon;2015;Ganaderia;13,75731;Ninguna;8' 26' 8,075' N;77' 18' 14,482' W;ACANDI
4733;Polygon;2019;Ganaderia;14,50818;Ninguna;8' 24' 45,890' N;77' 10' 12,795' W;ACANDI
3412;Polygon;2019;Cultivo;15,58487;Ninguna;8' 21' 5,800' N;77' 13' 8,343' W;ACANDI
4735;Polygon;2019;Ganaderia;23,80852;Ninguna;8' 26' 13,547' N;77' 11' 53,526' W;ACANDI
4636;Polygon;2019;Ganaderia;28,77258;Ninguna;8' 32' 52,090' N;77' 20' 48,415' W;ACANDI
2887;Polygon;2019;Cultivo;32,47206;Ninguna;8' 31' 30,847' N;77' 18' 57,051' W;ACANDI
7052;Polygon;2020;Cultivo;0,10729;Ninguna;5' 31' 14,505' N;76' 58' 10,955' W;ALTO BAUDO
385;Polygon;2014;Cultivo;0,11573;Ninguna;5' 26' 35,600' N;77' 2' 36,933' W;ALTO BAUDO
386;Polygon;2014;Cultivo;0,11998;Ninguna;5' 24' 21,453' N;77' 4' 53,029' W;ALTO BAUDO
387;Polygon;2014;Cultivo;0,12155;Ninguna;5' 24' 36,037' N;77' 4' 44,241' W;ALTO BAUDO
388;Polygon;2014;Cultivo;0,15044;Ninguna;5' 24' 1,005' N;77' 4' 8,038' W;ALTO BAUDO
7178;Polygon;2020;Cultivo;0,15300;Ninguna;5' 39' 40,070' N;76' 59' 19,769' W;ALTO BAUDO
7603;Polygon;2020;Cultivo;0,15883;Ninguna;5' 22' 0,344' N;77' 3' 22,029' W;ALTO BAUDO
7682;Polygon;2020;Cultivo;0,16104;Ninguna;5' 41' 15,027' N;77' 2' 5,729' W;ALTO BAUDO
7177;Polygon;2020;Cultivo;0,16488;Ninguna;5' 40' 10,263' N;76' 59' 7,838' W;ALTO BAUDO
7053;Polygon;2020;Cultivo;0,16717;Ninguna;5' 30' 27,160' N;76' 58' 27,217' W;ALTO BAUDO
9654;Polygon;2021;Cultivo;0,20257;Ninguna;5' 42' 47.704' N;77' 3' 28.559' W;ALTO BAUDO
7679;Polygon;2020;Cultivo;0,20350;Ninguna;5' 40' 48,717' N;77' 1' 18,570' W;ALTO BAUDO
7054;Polygon;2020;Cultivo;0,20699;Ninguna;5' 30' 24,885' N;76' 58' 27,107' W;ALTO BAUDO
7074;Polygon;2020;Cultivo;0,21184;Ninguna;5' 39' 2,512' N;76' 58' 55,587' W;ALTO BAUDO
7068;Polygon;2020;Cultivo;0,23985;Ninguna;5' 32' 39,543' N;77' 0' 43,505' W;ALTO BAUDO
7601;Polygon;2020;Cultivo;0,24507;Ninguna;5' 21' 48,188' N;77' 3' 22,398' W;ALTO BAUDO
389;Polygon;2014;Cultivo;0,25043;Ninguna;5' 27' 29,090' N;77' 1' 33,599' W;ALTO BAUDO
7676;Polygon;2020;Cultivo;0,25426;Ninguna;5' 41' 44,422' N;77' 0' 9,620' W;ALTO BAUDO
7088;Polygon;2020;Cultivo;0,26978;Ninguna;5' 41' 17,135' N;76' 58' 6,438' W;ALTO BAUDO
7072;Polygon;2020;Cultivo;0,28617;Ninguna;5' 39' 15,302' N;76' 58' 50,032' W;ALTO BAUDO
7685;Polygon;2020;Cultivo;0,29990;Ninguna;5' 45' 39,623' N;77' 3' 20,731' W;ALTO BAUDO
390;Polygon;2014;Cultivo;0,31874;Ninguna;5' 28' 5,193' N;77' 2' 30,134' W;ALTO BAUDO
7044;Polygon;2020;Cultivo;0,31967;Ninguna;5' 29' 4,193' N;77' 1' 1,456' W;ALTO BAUDO
9653;Polygon;2021;Cultivo;0,32011;Ninguna;5' 42' 46.781' N;77' 3' 32.623' W;ALTO BAUDO
9656;Polygon;2021;Cultivo;0,32096;Ninguna;5' 42' 55.790' N;77' 2' 26.761' W;ALTO BAUDO
7050;Polygon;2020;Cultivo;0,32100;Ninguna;5' 31' 23,247' N;76' 58' 14,055' W;ALTO BAUDO
7066;Polygon;2020;Cultivo;0,33871;Ninguna;5' 32' 56,422' N;76' 59' 23,778' W;ALTO BAUDO
7063;Polygon;2020;Cultivo;0,34005;Ninguna;5' 29' 16,030' N;77' 3' 6,828' W;ALTO BAUDO
7064;Polygon;2020;Cultivo;0,34185;Ninguna;5' 29' 29,234' N;77' 3' 36,837' W;ALTO BAUDO
7584;Polygon;2020;Cultivo;0,35987;Ninguna;5' 20' 44,335' N;76' 58' 43,898' W;ALTO BAUDO
7600;Polygon;2020;Cultivo;0,36668;Ninguna;5' 21' 39,514' N;77' 2' 4,172' W;ALTO BAUDO
7073;Polygon;2020;Cultivo;0,36834;Ninguna;5' 39' 6,634' N;76' 58' 37,660' W;ALTO BAUDO
9652;Polygon;2021;Cultivo;0,37190;Ninguna;5' 47' 43.591' N;77' 10' 35.756' W;ALTO BAUDO
391;Polygon;2014;Cultivo;0,37998;Ninguna;5' 28' 8,031' N;77' 1' 40,259' W;ALTO BAUDO
9660;Polygon;2021;Cultivo;0,38524;Ninguna;5' 37' 44.734' N;76' 59' 22.354' W;ALTO BAUDO
7051;Polygon;2020;Cultivo;0,39221;Ninguna;5' 31' 16,450' N;76' 58' 12,716' W;ALTO BAUDO
7602;Polygon;2020;Cultivo;0,41712;Ninguna;5' 21' 47,339' N;77' 3' 25,743' W;ALTO BAUDO
7077;Polygon;2020;Cultivo;0,41824;Ninguna;5' 42' 47,321' N;77' 0' 58,336' W;ALTO BAUDO
393;Polygon;2014;Cultivo;0,42112;Ninguna;5' 24' 42,311' N;77' 5' 21,481' W;ALTO BAUDO
7678;Polygon;2020;Cultivo;0,42490;Ninguna;5' 40' 37,374' N;77' 1' 18,531' W;ALTO BAUDO
7591;Polygon;2020;Cultivo;0,42714;Ninguna;5' 19' 8,719' N;77' 1' 7,221' W;ALTO BAUDO
394;Polygon;2014;Cultivo;0,45685;Ninguna;5' 25' 0,311' N;77' 4' 53,031' W;ALTO BAUDO
7681;Polygon;2020;Cultivo;0,45794;Ninguna;5' 41' 5,176' N;77' 2' 7,151' W;ALTO BAUDO
9539;Polygon;2021;Cultivo;0,46164;Ninguna;5' 39' 18.364' N;76' 58' 39.640' W;ALTO BAUDO
9542;Polygon;2021;Cultivo;0,46920;Ninguna;5' 39' 4.574' N;76' 58' 49.727' W;ALTO BAUDO
7075;Polygon;2020;Cultivo;0,47196;Ninguna;5' 39' 45,780' N;76' 58' 44,047' W;ALTO BAUDO
7046;Polygon;2020;Cultivo;0,48299;Ninguna;5' 28' 56,575' N;77' 1' 28,837' W;ALTO BAUDO
7049;Polygon;2020;Cultivo;0,48426;Ninguna;5' 31' 57,166' N;76' 58' 51,742' W;ALTO BAUDO
7592;Polygon;2020;Cultivo;0,49878;Ninguna;5' 19' 45,972' N;77' 1' 50,836' W;ALTO BAUDO
4197;Polygon;2019;Cultivo;0,49939;Ninguna;5' 46' 13,618' N;77' 7' 43,588' W;ALTO BAUDO
4200;Polygon;2019;Cultivo;0,50482;Ninguna;5' 47' 46,737' N;77' 10' 50,160' W;ALTO BAUDO
7048;Polygon;2020;Cultivo;0,51217;Ninguna;5' 31' 56,135' N;76' 58' 44,858' W;ALTO BAUDO
9541;Polygon;2021;Cultivo;0,51873;Ninguna;5' 39' 8.974' N;76' 58' 45.238' W;ALTO BAUDO
9544;Polygon;2021;Cultivo;0,52469;Ninguna;5' 38' 41.340' N;76' 58' 3.727' W;ALTO BAUDO
395;Polygon;2014;Cultivo;0,54352;Ninguna;5' 26' 10,468' N;77' 3' 59,571' W;ALTO BAUDO
9545;Polygon;2021;Cultivo;0,54984;Ninguna;5' 38' 46.450' N;76' 58' 18.376' W;ALTO BAUDO
7055;Polygon;2020;Cultivo;0,55371;Ninguna;5' 30' 18,567' N;76' 58' 39,657' W;ALTO BAUDO
7675;Polygon;2020;Cultivo;0,55431;Ninguna;5' 42' 26,709' N;77' 3' 12,743' W;ALTO BAUDO
7078;Polygon;2020;Cultivo;0,55444;Ninguna;5' 42' 43,192' N;77' 0' 41,494' W;ALTO BAUDO
4195;Polygon;2019;Cultivo;0,55750;Ninguna;5' 43' 46,940' N;77' 12' 57,717' W;ALTO BAUDO
9651;Polygon;2021;Cultivo;0,55942;Ninguna;5' 47' 49.033' N;77' 11' 6.804' W;ALTO BAUDO
7674;Polygon;2020;Cultivo;0,56691;Ninguna;5' 42' 17,254' N;77' 3' 31,042' W;ALTO BAUDO
396;Polygon;2014;Cultivo;0,60019;Ninguna;5' 25' 23,137' N;77' 1' 54,095' W;ALTO BAUDO
7062;Polygon;2020;Cultivo;0,62742;Ninguna;5' 29' 27,044' N;77' 3' 12,074' W;ALTO BAUDO
397;Polygon;2014;Cultivo;0,62935;Ninguna;5' 20' 27,960' N;76' 55' 31,881' W;ALTO BAUDO
5366;Polygon;2014;Mineria;0,63620;Ninguna;5' 25' 37,775' N;76' 53' 38,120' W;ALTO BAUDO
7043;Polygon;2020;Cultivo;0,63822;Ninguna;5' 29' 4,056' N;77' 0' 49,754' W;ALTO BAUDO
9540;Polygon;2021;Cultivo;0,64411;Ninguna;5' 39' 5.907' N;76' 58' 57.956' W;ALTO BAUDO
9547;Polygon;2021;Cultivo;0,66212;Ninguna;5' 38' 53.682' N;76' 59' 41.143' W;ALTO BAUDO
9659;Polygon;2021;Cultivo;0,68113;Ninguna;5' 37' 50.494' N;77' 1' 5.163' W;ALTO BAUDO
9569;Polygon;2021;Cultivo;0,68144;Ninguna;5' 43' 21.334' N;77' 1' 40.507' W;ALTO BAUDO
398;Polygon;2014;Cultivo;0,68629;Ninguna;5' 23' 23,091' N;76' 59' 0,964' W;ALTO BAUDO
400;Polygon;2014;Cultivo;0,70566;Ninguna;5' 55' 29,389' N;77' 10' 10,481' W;ALTO BAUDO
401;Polygon;2014;Cultivo;0,71463;Ninguna;5' 24' 29,401' N;77' 4' 55,304' W;ALTO BAUDO
402;Polygon;2014;Cultivo;0,71804;Ninguna;5' 24' 59,873' N;77' 2' 22,198' W;ALTO BAUDO
7086;Polygon;2020;Cultivo;0,72833;Ninguna;5' 41' 35,344' N;76' 57' 54,767' W;ALTO BAUDO
403;Polygon;2014;Cultivo;0,72958;Ninguna;5' 19' 33,957' N;76' 59' 33,156' W;ALTO BAUDO
9663;Polygon;2021;Cultivo;0,73907;Ninguna;5' 40' 8.103' N;77' 0' 30.344' W;ALTO BAUDO
404;Polygon;2014;Cultivo;0,74738;Ninguna;5' 24' 18,393' N;77' 5' 26,324' W;ALTO BAUDO
7179;Polygon;2020;Cultivo;0,75023;Ninguna;5' 39' 47,762' N;76' 59' 42,932' W;ALTO BAUDO
9557;Polygon;2021;Cultivo;0,75863;Ninguna;5' 42' 21.671' N;77' 1' 56.485' W;ALTO BAUDO
7076;Polygon;2020;Cultivo;0,78159;Ninguna;5' 42' 42,536' N;77' 0' 51,773' W;ALTO BAUDO
405;Polygon;2014;Cultivo;0,78183;Ninguna;5' 20' 8,488' N;76' 58' 39,604' W;ALTO BAUDO
9561;Polygon;2021;Cultivo;0,78223;Ninguna;5' 37' 8.955' N;77' 0' 4.071' W;ALTO BAUDO
7677;Polygon;2020;Cultivo;0,79814;Ninguna;5' 41' 2,400' N;77' 0' 45,208' W;ALTO BAUDO
406;Polygon;2014;Cultivo;0,80155;Ninguna;5' 20' 58,226' N;76' 55' 44,250' W;ALTO BAUDO
9546;Polygon;2021;Cultivo;0,80805;Ninguna;5' 38' 51.328' N;76' 59' 25.677' W;ALTO BAUDO
9662;Polygon;2021;Cultivo;0,81362;Ninguna;5' 36' 18.869' N;76' 59' 33.756' W;ALTO BAUDO
9555;Polygon;2021;Cultivo;0,83154;Ninguna;5' 42' 24.218' N;77' 0' 36.822' W;ALTO BAUDO
407;Polygon;2014;Cultivo;0,83404;Ninguna;5' 23' 7,521' N;76' 58' 8,460' W;ALTO BAUDO
408;Polygon;2014;Cultivo;0,83759;Ninguna;5' 20' 34,055' N;76' 55' 35,108' W;ALTO BAUDO
9577;Polygon;2021;Cultivo;0,84697;Ninguna;5' 53' 56.248' N;77' 8' 37.054' W;ALTO BAUDO
7180;Polygon;2020;Cultivo;0,84879;Ninguna;5' 39' 50,836' N;76' 59' 47,522' W;ALTO BAUDO
9552;Polygon;2021;Cultivo;0,85706;Ninguna;5' 41' 5.387' N;77' 0' 35.890' W;ALTO BAUDO
409;Polygon;2014;Cultivo;0,85830;Ninguna;5' 20' 56,190' N;76' 56' 2,532' W;ALTO BAUDO
410;Polygon;2014;Cultivo;0,86400;Ninguna;5' 24' 0,826' N;77' 1' 25,271' W;ALTO BAUDO
7586;Polygon;2020;Cultivo;0,86958;Ninguna;5' 19' 51,890' N;76' 59' 37,739' W;ALTO BAUDO
411;Polygon;2014;Cultivo;0,87499;Ninguna;5' 21' 54,402' N;76' 58' 9,316' W;ALTO BAUDO
412;Polygon;2014;Cultivo;0,88128;Ninguna;5' 22' 59,163' N;76' 58' 43,150' W;ALTO BAUDO
9568;Polygon;2021;Cultivo;0,90398;Ninguna;5' 43' 19.728' N;77' 1' 28.640' W;ALTO BAUDO
9661;Polygon;2021;Cultivo;0,90688;Ninguna;5' 37' 2.426' N;76' 58' 52.458' W;ALTO BAUDO
413;Polygon;2014;Cultivo;0,91101;Ninguna;5' 23' 58,790' N;77' 4' 11,207' W;ALTO BAUDO
414;Polygon;2014;Cultivo;0,91315;Ninguna;5' 20' 18,683' N;76' 58' 41,105' W;ALTO BAUDO
7071;Polygon;2020;Cultivo;0,92257;Ninguna;5' 40' 28,219' N;76' 58' 22,230' W;ALTO BAUDO
7047;Polygon;2020;Cultivo;0,92830;Ninguna;5' 32' 5,568' N;76' 58' 19,284' W;ALTO BAUDO
415;Polygon;2014;Cultivo;0,92852;Ninguna;5' 23' 26,041' N;76' 58' 24,968' W;ALTO BAUDO
7045;Polygon;2020;Cultivo;0,93322;Ninguna;5' 29' 4,710' N;77' 0' 56,343' W;ALTO BAUDO
416;Polygon;2014;Cultivo;0,93968;Ninguna;5' 23' 48,098' N;76' 59' 5,785' W;ALTO BAUDO
417;Polygon;2014;Cultivo;0,94263;Ninguna;5' 24' 4,762' N;77' 4' 24,793' W;ALTO BAUDO
418;Polygon;2014;Cultivo;0,94371;Ninguna;5' 22' 22,127' N;76' 57' 40,204' W;ALTO BAUDO
419;Polygon;2014;Cultivo;0,95171;Ninguna;5' 23' 26,193' N;76' 58' 34,740' W;ALTO BAUDO
7059;Polygon;2020;Cultivo;0,95500;Ninguna;5' 30' 2,635' N;77' 2' 45,316' W;ALTO BAUDO
9655;Polygon;2021;Cultivo;0,95878;Ninguna;5' 42' 18.758' N;77' 2' 49.451' W;ALTO BAUDO
420;Polygon;2014;Cultivo;0,96203;Ninguna;5' 22' 2,042' N;76' 58' 6,250' W;ALTO BAUDO
421;Polygon;2014;Cultivo;0,96459;Ninguna;5' 19' 59,805' N;77' 1' 20,794' W;ALTO BAUDO
7087;Polygon;2020;Cultivo;0,96472;Ninguna;5' 41' 27,537' N;76' 57' 57,463' W;ALTO BAUDO
422;Polygon;2014;Cultivo;0,97061;Ninguna;5' 23' 3,013' N;76' 58' 19,514' W;ALTO BAUDO
423;Polygon;2014;Cultivo;0,97232;Ninguna;5' 23' 51,862' N;76' 58' 50,687' W;ALTO BAUDO
7065;Polygon;2020;Cultivo;0,97595;Ninguna;5' 28' 35,345' N;77' 5' 29,116' W;ALTO BAUDO
9692;Polygon;2021;Cultivo;0,98971;Ninguna;5' 23' 16.572' N;76' 58' 49.598' W;ALTO BAUDO
9536;Polygon;2021;Cultivo;0,99608;Ninguna;5' 41' 20.756' N;76' 58' 38.701' W;ALTO BAUDO
424;Polygon;2014;Cultivo;1,00789;Ninguna;5' 24' 14,138' N;77' 5' 8,692' W;ALTO BAUDO
425;Polygon;2014;Cultivo;1,02386;Ninguna;5' 23' 39,512' N;76' 58' 34,806' W;ALTO BAUDO
426;Polygon;2014;Cultivo;1,02982;Ninguna;5' 24' 44,609' N;77' 5' 7,435' W;ALTO BAUDO
9529;Polygon;2021;Cultivo;1,04303;Ninguna;5' 42' 50.734' N;77' 0' 41.765' W;ALTO BAUDO
7056;Polygon;2020;Cultivo;1,04436;Ninguna;5' 29' 56,446' N;76' 58' 46,366' W;ALTO BAUDO
9578;Polygon;2021;Cultivo;1,05225;Ninguna;5' 53' 54.300' N;77' 8' 46.735' W;ALTO BAUDO
9567;Polygon;2021;Cultivo;1,05998;Ninguna;5' 43' 4.031' N;77' 3' 53.999' W;ALTO BAUDO
427;Polygon;2014;Cultivo;1,06888;Ninguna;5' 27' 37,780' N;77' 4' 41,948' W;ALTO BAUDO
428;Polygon;2014;Cultivo;1,07885;Ninguna;5' 23' 2,636' N;76' 58' 5,594' W;ALTO BAUDO
5373;Polygon;2014;Mineria;1,08154;Ninguna;5' 25' 26,176' N;76' 52' 58,873' W;ALTO BAUDO
429;Polygon;2014;Cultivo;1,08475;Ninguna;5' 26' 35,729' N;77' 2' 47,225' W;ALTO BAUDO
9538;Polygon;2021;Cultivo;1,08529;Ninguna;5' 39' 42.030' N;76' 59' 24.716' W;ALTO BAUDO
430;Polygon;2014;Cultivo;1,09639;Ninguna;5' 23' 0,095' N;76' 59' 0,806' W;ALTO BAUDO
431;Polygon;2014;Cultivo;1,11150;Ninguna;5' 25' 0,254' N;77' 5' 9,819' W;ALTO BAUDO
432;Polygon;2014;Cultivo;1,12221;Ninguna;5' 24' 4,838' N;77' 5' 23,292' W;ALTO BAUDO
433;Polygon;2014;Cultivo;1,12262;Ninguna;5' 22' 51,797' N;76' 59' 28,479' W;ALTO BAUDO
